                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    153,                 1.0355,                0.80457,                 1.1977,                0.88171,                0.86669,                0.90838,                  0.662,                 1.0059,                0.54899,                 1.1252,               0.004984,               0.004984,               0.004984
                    154,                 1.0377,                0.80249,                  1.201,                0.88183,                0.86709,                0.90838,                  0.662,                 1.0057,                0.54879,                 1.1251,               0.004951,               0.004951,               0.004951
                    155,                  1.038,                0.80486,                 1.2016,                0.88209,                0.86674,                0.90845,                 0.6621,                 1.0055,                0.54845,                 1.1249,               0.004918,               0.004918,               0.004918
                    156,                  1.036,                0.80454,                 1.2006,                0.88193,                0.86701,                0.90834,                0.66206,                 1.0056,                0.54838,                 1.1248,               0.004885,               0.004885,               0.004885
                    157,                 1.0339,                0.79695,                 1.1955,                0.88081,                0.86761,                 0.9083,                0.66205,                 1.0055,                0.54846,                 1.1247,               0.004852,               0.004852,               0.004852
                    158,                 1.0324,                0.79809,                 1.1963,                0.88134,                0.86782,                0.90853,                0.66199,                 1.0054,                0.54826,                 1.1245,               0.004819,               0.004819,               0.004819
                    159,                 1.0326,                0.79486,                 1.1944,                0.88082,                0.86754,                0.90838,                 0.6622,                 1.0052,                0.54796,                 1.1242,               0.004786,               0.004786,               0.004786
                    160,                 1.0315,                0.79494,                 1.1975,                0.88025,                0.86833,                0.90832,                0.66204,                 1.0051,                0.54754,                 1.1241,               0.004753,               0.004753,               0.004753
                    161,                 1.0328,                0.79569,                 1.1963,                0.88022,                0.86886,                0.90855,                0.66226,                  1.005,                 0.5473,                 1.1239,                0.00472,                0.00472,                0.00472
                    162,                 1.0303,                0.79539,                 1.1932,                0.88015,                0.86871,                0.90838,                0.66236,                  1.005,                0.54721,                 1.1239,               0.004687,               0.004687,               0.004687
                    163,                 1.0299,                0.79811,                 1.1962,                0.88067,                0.86832,                0.90851,                0.66233,                 1.0049,                0.54712,                 1.1237,               0.004654,               0.004654,               0.004654
                    164,                 1.0311,                 0.7934,                 1.1929,                0.88021,                0.86892,                0.90843,                0.66235,                 1.0048,                0.54692,                 1.1235,               0.004621,               0.004621,               0.004621
                    165,                 1.0296,                0.79142,                 1.1964,                0.88027,                0.86861,                0.90857,                0.66243,                 1.0047,                0.54689,                 1.1233,               0.004588,               0.004588,               0.004588
                    166,                 1.0316,                0.78994,                 1.1946,                 0.8802,                 0.8688,                0.90861,                0.66264,                 1.0047,                0.54681,                 1.1232,               0.004555,               0.004555,               0.004555
                    167,                 1.0289,                0.79123,                 1.1954,                0.88067,                0.86838,                0.90865,                0.66285,                 1.0045,                0.54668,                  1.123,               0.004522,               0.004522,               0.004522
                    168,                 1.0284,                0.78941,                  1.193,                 0.8804,                0.86864,                0.90876,                  0.663,                 1.0045,                0.54637,                 1.1229,               0.004489,               0.004489,               0.004489
                    169,                 1.0258,                0.78787,                 1.1903,                0.88082,                0.86806,                0.90884,                 0.6633,                 1.0044,                0.54626,                 1.1228,               0.004456,               0.004456,               0.004456
                    170,                 1.0246,                0.78348,                 1.1907,                0.88093,                0.86807,                0.90884,                0.66329,                 1.0045,                 0.5463,                 1.1226,               0.004423,               0.004423,               0.004423
                    171,                 1.0235,                0.78605,                 1.1912,                0.88056,                0.86828,                0.90883,                0.66329,                 1.0045,                 0.5461,                 1.1224,                0.00439,                0.00439,                0.00439
                    172,                 1.0285,                0.78626,                 1.1926,                0.87976,                0.86896,                0.90872,                0.66357,                 1.0042,                0.54566,                 1.1221,               0.004357,               0.004357,               0.004357
                    173,                 1.0227,                0.78217,                 1.1925,                0.87972,                0.86952,                0.90878,                0.66359,                 1.0042,                0.54544,                  1.122,               0.004324,               0.004324,               0.004324
                    174,                 1.0244,                0.78363,                 1.1901,                0.88012,                0.86884,                0.90886,                 0.6634,                 1.0044,                0.54535,                 1.1219,               0.004291,               0.004291,               0.004291
                    175,                  1.023,                0.78254,                 1.1893,                0.88052,                0.86851,                0.90884,                0.66352,                 1.0042,                0.54515,                 1.1217,               0.004258,               0.004258,               0.004258
                    176,                 1.0223,                0.77804,                 1.1893,                0.87984,                0.86909,                 0.9088,                0.66372,                 1.0042,                0.54499,                 1.1216,               0.004225,               0.004225,               0.004225
                    177,                 1.0195,                0.78029,                 1.1887,                0.88038,                0.86928,                 0.9088,                0.66363,                 1.0041,                 0.5449,                 1.1214,               0.004192,               0.004192,               0.004192
                    178,                  1.021,                0.77566,                 1.1874,                 0.8809,                0.86918,                0.90883,                0.66357,                 1.0042,                0.54494,                 1.1212,               0.004159,               0.004159,               0.004159
                    179,                 1.0167,                0.77301,                 1.1863,                0.88124,                0.86793,                0.90872,                0.66382,                 1.0041,                  0.545,                 1.1209,               0.004126,               0.004126,               0.004126
                    180,                  1.022,                0.78116,                 1.1893,                0.88159,                0.86775,                0.90888,                0.66393,                  1.004,                0.54468,                 1.1208,               0.004093,               0.004093,               0.004093
                    181,                 1.0207,                0.77378,                 1.1888,                 0.8818,                0.86763,                0.90888,                0.66418,                  1.004,                0.54441,                 1.1207,                0.00406,                0.00406,                0.00406
                    182,                 1.0153,                0.77288,                 1.1836,                0.88127,                0.86814,                0.90891,                0.66418,                 1.0042,                 0.5443,                 1.1206,               0.004027,               0.004027,               0.004027
                    183,                 1.0197,                0.77029,                 1.1872,                0.88072,                0.86843,                0.90905,                0.66425,                 1.0042,                0.54426,                 1.1205,               0.003994,               0.003994,               0.003994
                    184,                  1.014,                0.76738,                  1.184,                0.88203,                0.86757,                0.90917,                0.66436,                 1.0041,                0.54407,                 1.1204,               0.003961,               0.003961,               0.003961
                    185,                 1.0183,                0.76993,                 1.1894,                0.88172,                0.86794,                0.90921,                 0.6643,                  1.004,                 0.5438,                 1.1203,               0.003928,               0.003928,               0.003928
                    186,                 1.0153,                0.76901,                 1.1868,                0.88144,                0.86848,                 0.9093,                0.66432,                  1.004,                0.54339,                 1.1202,               0.003895,               0.003895,               0.003895
                    187,                 1.0142,                0.76599,                 1.1851,                0.88061,                 0.8691,                0.90956,                0.66441,                  1.004,                0.54339,                 1.1201,               0.003862,               0.003862,               0.003862
                    188,                 1.0148,                0.76502,                 1.1844,                0.88193,                 0.8687,                0.90941,                0.66441,                 1.0039,                 0.5432,                 1.1199,               0.003829,               0.003829,               0.003829
                    189,                 1.0134,                0.76827,                 1.1836,                0.88278,                0.86821,                0.90948,                0.66437,                 1.0039,                0.54304,                 1.1198,               0.003796,               0.003796,               0.003796
                    190,                 1.0148,                0.76548,                 1.1812,                0.88272,                0.86765,                0.90934,                0.66442,                 1.0038,                  0.543,                 1.1195,               0.003763,               0.003763,               0.003763
                    191,                 1.0152,                 0.7651,                 1.1855,                0.88285,                0.86786,                0.90958,                0.66441,                 1.0036,                 0.5428,                 1.1193,                0.00373,                0.00373,                0.00373
                    192,                 1.0119,                0.76079,                 1.1849,                0.88287,                0.86788,                0.90953,                 0.6646,                 1.0035,                0.54248,                 1.1192,               0.003697,               0.003697,               0.003697
                    193,                 1.0119,                0.76217,                 1.1832,                0.88349,                0.86786,                0.90964,                0.66463,                 1.0032,                0.54211,                 1.1189,               0.003664,               0.003664,               0.003664
                    194,                 1.0089,                0.75699,                 1.1795,                0.88354,                0.86749,                0.90974,                0.66492,                 1.0032,                0.54188,                 1.1188,               0.003631,               0.003631,               0.003631
                    195,                 1.0109,                0.75874,                 1.1802,                0.88347,                0.86752,                0.90977,                0.66505,                 1.0031,                0.54177,                 1.1188,               0.003598,               0.003598,               0.003598
                    196,                 1.0083,                  0.756,                 1.1791,                0.88316,                0.86778,                0.90979,                 0.6653,                 1.0029,                0.54177,                 1.1185,               0.003565,               0.003565,               0.003565
                    197,                 1.0079,                0.75631,                 1.1777,                0.88365,                0.86788,                0.90977,                0.66525,                 1.0027,                 0.5416,                 1.1183,               0.003532,               0.003532,               0.003532
                    198,                 1.0073,                0.75495,                 1.1797,                0.88364,                0.86805,                0.90988,                0.66525,                 1.0028,                0.54159,                 1.1181,               0.003499,               0.003499,               0.003499
                    199,                 1.0068,                0.75397,                 1.1805,                 0.8834,                0.86766,                 0.9099,                0.66541,                 1.0029,                0.54162,                 1.1181,               0.003466,               0.003466,               0.003466
                    200,                 1.0088,                0.75221,                 1.1816,                0.88361,                0.86736,                0.90992,                0.66541,                  1.003,                0.54143,                  1.118,               0.003433,               0.003433,               0.003433
                    201,                 1.0089,                0.75124,                 1.1795,                0.88306,                0.86834,                0.91003,                0.66537,                  1.003,                0.54145,                  1.118,                 0.0034,                 0.0034,                 0.0034
                    202,                 1.0081,                0.75119,                 1.1794,                 0.8837,                0.86753,                0.91001,                0.66525,                 1.0031,                0.54143,                 1.1179,               0.003367,               0.003367,               0.003367
                    203,                 1.0053,                0.74903,                 1.1787,                0.88437,                0.86699,                0.91016,                0.66541,                 1.0031,                0.54149,                 1.1178,               0.003334,               0.003334,               0.003334
                    204,                 1.0039,                0.74481,                 1.1761,                0.88462,                0.86719,                0.91019,                0.66566,                  1.003,                 0.5413,                 1.1175,               0.003301,               0.003301,               0.003301
                    205,                 1.0044,                0.74602,                  1.178,                0.88498,                 0.8668,                0.91007,                0.66561,                  1.003,                0.54137,                 1.1175,               0.003268,               0.003268,               0.003268
                    206,                  1.001,                0.74141,                  1.174,                0.88442,                0.86728,                0.91005,                0.66555,                 1.0031,                0.54152,                 1.1174,               0.003235,               0.003235,               0.003235
                    207,                 1.0031,                0.74503,                  1.178,                0.88374,                0.86767,                 0.9101,                0.66555,                 1.0031,                0.54163,                 1.1173,               0.003202,               0.003202,               0.003202
                    208,                 1.0037,                0.74807,                 1.1779,                0.88395,                0.86794,                0.91019,                0.66556,                 1.0032,                0.54164,                 1.1173,               0.003169,               0.003169,               0.003169
                    209,                 1.0008,                0.74461,                 1.1746,                0.88371,                0.86753,                0.91004,                 0.6658,                 1.0031,                 0.5415,                 1.1171,               0.003136,               0.003136,               0.003136
                    210,                0.99984,                 0.7412,                 1.1742,                0.88296,                0.86805,                0.90999,                 0.6658,                  1.003,                0.54145,                 1.1169,               0.003103,               0.003103,               0.003103
                    211,                 1.0009,                0.74131,                 1.1749,                0.88276,                0.86841,                0.91002,                0.66576,                  1.003,                0.54144,                 1.1167,                0.00307,                0.00307,                0.00307
                    212,                0.99907,                0.74031,                 1.1736,                0.88262,                0.86834,                0.90999,                0.66576,                  1.003,                0.54168,                 1.1166,               0.003037,               0.003037,               0.003037
                    213,                  1.001,                0.74198,                 1.1771,                0.88292,                0.86824,                0.90985,                0.66576,                 1.0029,                0.54179,                 1.1164,               0.003004,               0.003004,               0.003004
                    214,                0.99815,                0.73882,                 1.1729,                0.88246,                0.86833,                0.90997,                0.66591,                 1.0026,                0.54169,                 1.1161,               0.002971,               0.002971,               0.002971
                    215,                0.99591,                0.73556,                 1.1737,                0.88291,                0.86838,                 0.9099,                0.66593,                 1.0024,                0.54151,                 1.1159,               0.002938,               0.002938,               0.002938
                    216,                0.99856,                 0.7357,                 1.1712,                0.88251,                0.86875,                0.90982,                0.66583,                 1.0023,                0.54145,                 1.1158,               0.002905,               0.002905,               0.002905
                    217,                0.99372,                 0.7336,                 1.1717,                0.88304,                0.86851,                0.90988,                0.66598,                  1.002,                 0.5414,                 1.1155,               0.002872,               0.002872,               0.002872
                    218,                0.99401,                0.73161,                 1.1733,                 0.8828,                0.86853,                0.90995,                0.66615,                 1.0017,                0.54122,                 1.1152,               0.002839,               0.002839,               0.002839
                    219,                0.99398,                0.72918,                 1.1709,                0.88322,                0.86872,                0.90989,                0.66617,                 1.0017,                0.54124,                 1.1151,               0.002806,               0.002806,               0.002806
                    220,                0.99561,                0.72706,                 1.1701,                0.88282,                0.86845,                0.90993,                0.66618,                 1.0017,                0.54097,                 1.1149,               0.002773,               0.002773,               0.002773
                    221,                0.99029,                0.72474,                   1.17,                 0.8836,                0.86792,                0.90981,                0.66647,                 1.0015,                 0.5411,                 1.1147,                0.00274,                0.00274,                0.00274
                    222,                0.98976,                0.72544,                 1.1692,                0.88344,                0.86786,                0.90983,                0.66663,                 1.0014,                0.54124,                 1.1145,               0.002707,               0.002707,               0.002707
                    223,                0.99163,                 0.7263,                 1.1692,                 0.8843,                0.86703,                0.90979,                0.66663,                 1.0013,                0.54126,                 1.1143,               0.002674,               0.002674,               0.002674
                    224,                0.98762,                 0.7252,                 1.1696,                0.88474,                0.86708,                0.90969,                0.66658,                 1.0011,                0.54127,                 1.1142,               0.002641,               0.002641,               0.002641
                    225,                0.98633,                0.72074,                 1.1665,                0.88408,                0.86701,                0.90971,                0.66662,                  1.001,                0.54129,                 1.1139,               0.002608,               0.002608,               0.002608
                    226,                0.98633,                0.71919,                 1.1659,                0.88396,                0.86733,                 0.9098,                0.66678,                 1.0008,                0.54099,                 1.1136,               0.002575,               0.002575,               0.002575
                    227,                0.98766,                0.71561,                 1.1662,                0.88367,                0.86808,                0.90991,                0.66675,                 1.0009,                0.54103,                 1.1134,               0.002542,               0.002542,               0.002542
                    228,                0.98499,                0.72045,                  1.167,                0.88348,                0.86782,                0.91003,                0.66657,                 1.0008,                0.54116,                 1.1133,               0.002509,               0.002509,               0.002509
                    229,                0.98516,                0.71591,                 1.1647,                0.88413,                0.86746,                0.91004,                0.66656,                 1.0007,                0.54126,                 1.1132,               0.002476,               0.002476,               0.002476
                    230,                0.98341,                0.71523,                 1.1637,                0.88451,                0.86685,                0.91013,                0.66677,                 1.0007,                0.54116,                  1.113,               0.002443,               0.002443,               0.002443
                    231,                0.98191,                0.71209,                 1.1629,                 0.8846,                0.86589,                0.90998,                0.66664,                 1.0008,                0.54124,                 1.1129,                0.00241,                0.00241,                0.00241
                    232,                 0.9822,                0.71123,                 1.1634,                0.88417,                 0.8664,                0.90997,                0.66673,                  1.001,                0.54143,                  1.113,               0.002377,               0.002377,               0.002377
                    233,                0.98045,                0.71093,                 1.1634,                0.88423,                0.86606,                0.90983,                0.66671,                 1.0008,                0.54158,                 1.1128,               0.002344,               0.002344,               0.002344
                    234,                0.98044,                0.70925,                 1.1628,                0.88375,                0.86601,                 0.9098,                0.66672,                 1.0009,                0.54184,                 1.1126,               0.002311,               0.002311,               0.002311
                    235,                0.97762,                 0.7042,                 1.1595,                0.88381,                0.86599,                0.90979,                 0.6669,                 1.0006,                0.54162,                 1.1123,               0.002278,               0.002278,               0.002278
                    236,                0.97984,                0.70769,                 1.1619,                0.88427,                0.86534,                 0.9099,                0.66707,                 1.0006,                0.54143,                 1.1121,               0.002245,               0.002245,               0.002245
                    237,                0.97628,                0.70314,                 1.1607,                0.88385,                0.86616,                0.90984,                 0.6671,                 1.0005,                 0.5413,                  1.112,               0.002212,               0.002212,               0.002212
                    238,                0.97745,                0.70451,                 1.1599,                0.88484,                0.86539,                   0.91,                0.66718,                 1.0006,                0.54126,                  1.112,               0.002179,               0.002179,               0.002179
                    239,                 0.9766,                 0.7022,                 1.1614,                0.88462,                0.86555,                0.91006,                0.66724,                 1.0006,                 0.5412,                 1.1119,               0.002146,               0.002146,               0.002146
                    240,                0.97185,                 0.6984,                 1.1583,                0.88448,                0.86587,                0.91012,                0.66749,                 1.0003,                 0.5411,                 1.1116,               0.002113,               0.002113,               0.002113
                    241,                0.97243,                0.70065,                 1.1595,                0.88401,                0.86582,                0.90999,                0.66759,                 1.0002,                0.54088,                 1.1115,                0.00208,                0.00208,                0.00208
                    242,                 0.9735,                0.69789,                 1.1579,                0.88396,                0.86595,                0.90987,                0.66778,                 1.0001,                0.54091,                 1.1112,               0.002047,               0.002047,               0.002047
                    243,                0.97111,                0.69522,                 1.1584,                0.88426,                0.86541,                0.90994,                0.66792,                      1,                0.54095,                 1.1111,               0.002014,               0.002014,               0.002014
                    244,                0.97266,                0.69361,                 1.1564,                0.88364,                0.86593,                0.90981,                0.66801,                      1,                0.54116,                  1.111,               0.001981,               0.001981,               0.001981
                    245,                0.97128,                0.69325,                 1.1575,                0.88253,                0.86698,                0.90977,                0.66786,                 1.0002,                0.54141,                 1.1109,               0.001948,               0.001948,               0.001948
                    246,                0.96663,                0.69198,                  1.156,                0.88259,                0.86664,                0.90977,                0.66803,                0.99997,                0.54124,                 1.1108,               0.001915,               0.001915,               0.001915
                    247,                0.96396,                0.68762,                 1.1541,                0.88145,                0.86723,                0.90973,                0.66816,                 1.0001,                0.54141,                 1.1107,               0.001882,               0.001882,               0.001882
                    248,                0.96593,                0.68795,                 1.1539,                0.88166,                 0.8671,                0.90984,                0.66817,                0.99999,                0.54139,                 1.1104,               0.001849,               0.001849,               0.001849
                    249,                0.96438,                0.68461,                 1.1557,                0.88172,                0.86674,                0.90984,                0.66813,                      1,                0.54143,                 1.1103,               0.001816,               0.001816,               0.001816
                    250,                 0.9656,                0.68263,                 1.1533,                0.88152,                0.86686,                0.90989,                0.66842,                0.99992,                0.54155,                 1.1102,               0.001783,               0.001783,               0.001783
                    251,                0.95919,                0.68022,                 1.1494,                0.88082,                0.86749,                0.90979,                0.66844,                0.99994,                0.54188,                 1.1099,                0.00175,                0.00175,                0.00175
                    252,                0.96074,                0.67983,                 1.1503,                0.88089,                0.86679,                 0.9097,                0.66845,                 0.9997,                0.54208,                 1.1096,               0.001717,               0.001717,               0.001717
                    253,                0.96036,                0.67651,                  1.151,                0.88158,                0.86639,                0.90965,                0.66857,                 0.9997,                0.54238,                 1.1094,               0.001684,               0.001684,               0.001684
                    254,                0.96004,                0.67678,                 1.1503,                0.88236,                0.86544,                0.90974,                0.66872,                0.99955,                0.54254,                 1.1092,               0.001651,               0.001651,               0.001651
                    255,                0.96007,                0.67491,                 1.1517,                0.88231,                0.86517,                0.90973,                0.66872,                0.99963,                0.54259,                 1.1092,               0.001618,               0.001618,               0.001618
                    256,                 0.9544,                0.67338,                 1.1494,                0.88208,                0.86491,                0.90971,                0.66855,                0.99974,                0.54276,                 1.1091,               0.001585,               0.001585,               0.001585
                    257,                0.95533,                0.67158,                 1.1491,                0.88156,                0.86545,                0.90971,                0.66853,                0.99985,                0.54322,                 1.1091,               0.001552,               0.001552,               0.001552
                    258,                0.95949,                0.66995,                 1.1497,                0.88354,                 0.8635,                 0.9096,                0.66857,                0.99991,                0.54331,                 1.1091,               0.001519,               0.001519,               0.001519
                    259,                0.95338,                 0.6639,                 1.1461,                0.88245,                0.86439,                0.90956,                0.66866,                0.99995,                0.54363,                 1.1089,               0.001486,               0.001486,               0.001486
                    260,                0.95026,                0.66716,                 1.1499,                0.88225,                0.86454,                0.90934,                0.66858,                0.99991,                0.54379,                 1.1088,               0.001453,               0.001453,               0.001453
                    261,                0.95037,                0.66634,                  1.149,                0.88391,                0.86315,                0.90954,                 0.6686,                0.99988,                0.54398,                 1.1088,                0.00142,                0.00142,                0.00142
                    262,                0.95041,                0.66599,                 1.1458,                0.88413,                0.86301,                0.90938,                0.66853,                 1.0001,                0.54429,                 1.1087,               0.001387,               0.001387,               0.001387
                    263,                0.95115,                0.66209,                 1.1433,                0.88376,                0.86326,                0.90924,                0.66839,                 1.0002,                0.54467,                 1.1085,               0.001354,               0.001354,               0.001354
                    264,                0.94594,                0.65962,                 1.1451,                0.88392,                 0.8629,                0.90907,                0.66839,                 1.0002,                0.54487,                 1.1085,               0.001321,               0.001321,               0.001321
                    265,                0.94301,                0.65721,                 1.1435,                0.88405,                0.86262,                0.90919,                0.66827,                 1.0003,                0.54496,                 1.1083,               0.001288,               0.001288,               0.001288
                    266,                0.94364,                0.65616,                 1.1425,                0.88378,                0.86246,                0.90922,                0.66816,                 1.0004,                0.54537,                 1.1083,               0.001255,               0.001255,               0.001255
                    267,                 0.9423,                0.65332,                 1.1413,                0.88361,                0.86238,                0.90896,                0.66801,                 1.0005,                0.54586,                 1.1081,               0.001222,               0.001222,               0.001222
                    268,                0.93896,                0.65021,                 1.1391,                0.88401,                0.86184,                0.90882,                0.66799,                 1.0007,                0.54611,                 1.1082,               0.001189,               0.001189,               0.001189
                    269,                0.93854,                0.65026,                 1.1399,                0.88418,                 0.8619,                0.90897,                0.66815,                 1.0006,                0.54626,                  1.108,               0.001156,               0.001156,               0.001156
                    270,                0.93764,                0.64786,                 1.1398,                0.88436,                0.86157,                0.90894,                0.66793,                 1.0007,                0.54656,                  1.108,               0.001123,               0.001123,               0.001123
                    271,                0.93988,                0.64817,                 1.1426,                0.88396,                0.86137,                0.90887,                0.66795,                 1.0009,                0.54694,                 1.1081,                0.00109,                0.00109,                0.00109
                    272,                0.93458,                0.64232,                 1.1368,                0.88338,                0.86167,                0.90869,                0.66776,                 1.0012,                0.54732,                 1.1081,               0.001057,               0.001057,               0.001057
                    273,                0.93328,                0.63992,                 1.1346,                0.88388,                0.86189,                0.90875,                0.66778,                 1.0014,                0.54778,                  1.108,               0.001024,               0.001024,               0.001024
                    274,                0.93151,                0.64004,                 1.1352,                0.88356,                 0.8617,                0.90859,                0.66791,                 1.0014,                0.54821,                 1.1079,               0.000991,               0.000991,               0.000991
                    275,                0.93154,                0.63496,                 1.1358,                0.88323,                0.86212,                0.90854,                0.66761,                 1.0016,                0.54857,                 1.1079,               0.000958,               0.000958,               0.000958
                    276,                0.92771,                0.63675,                 1.1326,                0.88247,                 0.8619,                0.90839,                0.66777,                 1.0016,                0.54912,                 1.1077,               0.000925,               0.000925,               0.000925
                    277,                0.92938,                0.63595,                 1.1338,                0.88219,                0.86175,                0.90841,                0.66761,                 1.0017,                0.54971,                 1.1077,               0.000892,               0.000892,               0.000892
                    278,                0.92284,                0.63002,                   1.13,                0.88244,                0.86115,                0.90823,                0.66778,                 1.0017,                0.55014,                 1.1076,               0.000859,               0.000859,               0.000859
                    279,                0.92612,                0.62734,                 1.1316,                0.88244,                0.86121,                0.90806,                0.66765,                 1.0017,                0.55061,                 1.1076,               0.000826,               0.000826,               0.000826
                    280,                 0.9205,                0.62435,                 1.1293,                0.88235,                0.86079,                0.90796,                0.66775,                 1.0016,                0.55078,                 1.1074,               0.000793,               0.000793,               0.000793
                    281,                0.91973,                0.62373,                 1.1293,                0.88216,                0.86133,                  0.908,                0.66754,                 1.0016,                0.55093,                 1.1073,                0.00076,                0.00076,                0.00076
                    282,                0.92064,                0.62055,                 1.1291,                0.88201,                0.86114,                 0.9079,                0.66752,                 1.0017,                0.55124,                 1.1072,               0.000727,               0.000727,               0.000727
                    283,                0.91658,                0.61741,                 1.1291,                0.88242,                0.86069,                0.90794,                0.66752,                 1.0017,                0.55143,                 1.1071,               0.000694,               0.000694,               0.000694
                    284,                0.91642,                0.61645,                 1.1261,                0.88284,                0.86053,                0.90797,                0.66752,                 1.0017,                0.55189,                  1.107,               0.000661,               0.000661,               0.000661
                    285,                0.91483,                0.61522,                 1.1253,                0.88241,                0.86085,                0.90795,                0.66754,                 1.0019,                0.55226,                  1.107,               0.000628,               0.000628,               0.000628
                    286,                0.91134,                0.61387,                 1.1268,                0.88281,                0.86082,                0.90803,                0.66734,                 1.0021,                0.55252,                  1.107,               0.000595,               0.000595,               0.000595
                    287,                0.91113,                 0.6093,                 1.1233,                0.88296,                0.86021,                0.90794,                0.66748,                  1.002,                0.55264,                 1.1068,               0.000562,               0.000562,               0.000562
                    288,                0.90919,                 0.6071,                 1.1234,                0.88258,                0.86039,                0.90791,                0.66738,                 1.0021,                0.55294,                 1.1068,               0.000529,               0.000529,               0.000529
                    289,                0.90626,                0.60633,                 1.1217,                0.88209,                0.86054,                0.90796,                0.66747,                  1.002,                0.55281,                 1.1066,               0.000496,               0.000496,               0.000496
                    290,                0.90639,                 0.6029,                 1.1232,                0.88212,                0.86045,                0.90781,                0.66775,                 1.0019,                0.55282,                 1.1064,               0.000463,               0.000463,               0.000463
                    291,                0.83692,                0.43386,                 1.0663,                0.88204,                0.86034,                0.90788,                0.66776,                 1.0018,                0.55304,                 1.1062,                0.00043,                0.00043,                0.00043
                    292,                 0.8258,                0.41847,                  1.061,                0.88212,                0.86015,                0.90782,                0.66787,                 1.0017,                0.55308,                  1.106,               0.000397,               0.000397,               0.000397
                    293,                0.81846,                0.41358,                  1.054,                0.88211,                0.86055,                0.90804,                  0.668,                 1.0015,                0.55239,                 1.1056,               0.000364,               0.000364,               0.000364
                    294,                0.81404,                0.40915,                 1.0533,                0.88271,                0.86052,                0.90806,                0.66792,                 1.0012,                0.55229,                 1.1052,               0.000331,               0.000331,               0.000331
                    295,                0.80825,                0.40504,                 1.0539,                0.88259,                0.86036,                0.90812,                0.66802,                  1.001,                0.55227,                  1.105,               0.000298,               0.000298,               0.000298
                    296,                 0.8072,                0.40452,                 1.0515,                0.88308,                0.86015,                 0.9081,                0.66818,                 1.0007,                0.55195,                 1.1046,               0.000265,               0.000265,               0.000265
                    297,                0.80002,                0.39811,                  1.049,                0.88314,                0.85985,                0.90829,                0.66851,                 1.0006,                0.55165,                 1.1044,               0.000232,               0.000232,               0.000232
                    298,                0.79681,                0.39623,                 1.0453,                0.88315,                0.86045,                0.90846,                0.66869,                 1.0001,                0.55104,                  1.104,               0.000199,               0.000199,               0.000199
                    299,                0.79464,                0.39262,                 1.0434,                0.88322,                0.86061,                0.90862,                0.66901,                0.99975,                0.55076,                 1.1037,               0.000166,               0.000166,               0.000166
                    300,                0.79001,                0.39096,                 1.0422,                0.88324,                 0.8606,                0.90859,                0.66924,                0.99948,                0.55024,                 1.1034,               0.000133,               0.000133,               0.000133
